http://www.tri-cityherald.com/news/local/article153344574.html,data/2017-05-30T18:36:08Z,Autocode-Test:Breach:Misuse:PHIDBR2018:,Robert-Topper,2017-05-30T18_36_08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://newarkadvertiser.co.uk/news/2017/05/26/memory-stick-led-to-stolen-computer,data/2017-05-30T18:52:36Z,Autocode-Test:Breach:Physical:,swidup,2017-05-30T18_52_36Z,,Breach,,Breach:Error,,Breach:Error:PHIDBR2018:,,Breach:Hacking,,Breach:Hacking:Malware,,Breach:Malware,,Breach:Misuse,,Outage,,Malware,,Hacking,,DOS,,Breach:Physical,,Breach:pinboardimport:,,Breach:Social
http://www.hipaajournal.com/sound-community-services-email-account-breach-8848/,data/2017-06-15T22:14:04Z,Breach:Hacking:PHIDBR2018:,roniangel,2017-06-15T22_14_04Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://winnipeg.ctvnews.ca/personal-information-at-risk-after-security-breach-at-manitoba-health-authority-1.3435484,data/2017-06-01T21:34:42Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-06-01T21_34_42Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.theregister.co.uk/2017/05/31/plastic_surgery_extortion_hack/,data/2017-06-01T21:11:48Z,Breach:Hacking:PHIDBR2018:,ama0990,2017-06-01T21_11_48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.turnto23.com/news/local-news/fast-health-in-tehachapi-suffers-security-breach,data/2017-05-31T04:11:37Z,Breach:Hacking:PHIDBR2018:,swidup,2017-05-31T04_11_37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://healthitsecurity.com/news/unauthorized-ehr-access-potentially-exposes-14k-records,data/2017-05-12T18:07:01Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-05-12T18_07_01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebar.com/news/article.php?sec=news&article=72556,data/2017-04-28T21:23:30Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-04-28T21_23_30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bangordailynews.com/2017/04/10/health/hackers-steal-patients-personal-data-from-bangor-mental-health-practice/,data/2017-04-12T03:24:39Z,Breach:Hacking:PHIDBR2018:,Spitler,2017-04-12T03_24_39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hipaajournal.com/3365-patients-billing-records-potentially-stolen-by-hacker-8760/,data/2017-04-10T20:05:07Z,Breach:Hacking:PHIDBR2018:,dhylender,2017-04-10T20_05_07Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.richmond-news.com/news/richmond-man-arrested-in-pharmanet-privacy-breach-1.14202350,data/2017-04-07T00:22:43Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-04-07T00_22_43Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hipaajournal.com/server-compromise-tarleton-medical-phi-potentially-accessed-8725/,data/2017-03-15T22:34:12Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-03-15T22_34_12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.scmagazineuk.com/thousands-of-nhs-wales-staff-lose-personal-data-in-breach/article/643803/,data/2017-03-13T23:18:48Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-03-13T23_18_48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dorsetecho.co.uk/news/15140767.Dorchester_hospital_workers_at_risk_of_identity_fraud_following_national_cyber_attack/,data/2017-03-09T18:46:20Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-03-09T18_46_20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.healthcareitnews.com/news/vendor-error-exposes-data-more-14000-health-plan-participants,data/2017-03-08T18:48:07Z,Breach:Hacking:PHIDBR2018:,kjessen,2017-03-08T18_48_07Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cbc.ca/news/canada/british-columbia/bc-pharmanet-breach-1.3985173,data/2017-02-16T23:09:12Z,Breach:Hacking:PHIDBR2018:,roniangel,2017-02-16T23_09_12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://oag.ca.gov/ecrime/databreach/reports/sb24-64474,data/2017-02-09T22:12:07Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-02-09T22_12_07Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://oag.ca.gov/ecrime/databreach/reports/sb24-66062,data/2017-02-09T19:15:22Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-02-09T19_15_22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/six-months-after-learning-of-problem-michigan-cancer-treatment-provider-notifies-22000-patients/,data/2017-02-08T02:38:18Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-02-08T02_38_18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/princeton-pain-management-notifies-patients-after-hacker-gains-access-to-phi/,data/2017-02-07T19:03:17Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-02-07T19_03_17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/verity-health-system-notifies-thousands-of-patients-of-web-site-hack-that-began-in-2015/,data/2017-02-06T20:51:52Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-02-06T20_51_52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.newsplex.com/content/news/Data-breach-at-Sentara-Healthcare-410960015.html,data/2017-01-18T17:50:36Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-01-18T17_50_36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.baltimoresun.com/news/maryland/bs-md-security-breach-20170113-story.html,data/2017-01-14T06:58:05Z,Breach:Hacking:PHIDBR2018:,swidup,2017-01-14T06_58_05Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/pager-system-hack-resulted-in-hipaa-breach-for-providence-health-services/,data/2017-01-04T17:27:57Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2017-01-04T17_27_57Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/southcentral-foundation-notifies-patients-after-employee-email-accounts-hacked/,data/2017-01-04T16:53:46Z,Breach:Hacking:PHIDBR2018:,dhylender,2017-01-04T16_53_46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/more-than-10000-medical-marijuana-establishment-agent-applicants-in-nevada-had-their-personal-info-exposed-online/,data/2016-12-28T17:53:39Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2016-12-28T17_53_39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nh1.com/news/personal-info-of-about-15-000-nh-dhhs-clients-accessed-by-patient-some-posted-on-social-media/,data/2016-12-28T17:34:23Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2016-12-28T17_34_23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/quest-diagnostics-notifying-34000-patients-after-hacker-acquired-phi/,data/2016-12-12T22:44:23Z,Breach:Hacking:PHIDBR2018:,kjessen,2016-12-12T22_44_23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/ga-vascular-surgical-associates-notifies-patients-of-hack/,data/2016-12-02T22:46:17Z,Breach:Hacking:PHIDBR2018:,Spitler,2016-12-02T22_46_17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://healthitsecurity.com/news/physical-therapy-facility-reports-data-security-incident,data/2016-11-22T22:45:31Z,Breach:Hacking:PHIDBR2018:,Robert-Topper,2016-11-22T22_45_31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/seattle-indian-health-board-notified-almost-800-patients-after-email-hack/,data/2016-10-20T22:36:04Z,Breach:Hacking:PHIDBR2018:,ama0990,2016-10-20T22_36_04Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/ca-hacking-attempt-made-at-vernon-doctors-office/,data/2016-10-20T20:35:06Z,Breach:Hacking:PHIDBR2018:,roniangel,2016-10-20T20_35_06Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://komonews.com/news/local/data-breach-at-community-health-plan-of-wash-exposes-380000-members,data/2017-02-08T23:08:17Z,Breach:Hacking:PHIDBR2018:Priority 2017:,Robert-Topper,2017-02-08T23_08_17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.theregister.co.uk/2017/04/12/prisoners_built_computer_connected_to_states_network/?utm_source=dlvr.it&utm_medium=facebook,data/2017-04-12T21:27:44Z,Breach:Hacking:Physical:,Robert-Topper,2017-04-12T21_27_44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://krebsonsecurity.com/2013/05/nc-fuel-distributor-hit-by-800000-cyberheist/,data/2014-06-19T21:11:32Z,Breach:Hacking:pinboardimport:,swidup,2014-06-19T21_11_32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://amestrib.com/sections/news/ames-and-story-county/story-county-foils-attempted-cyber-theft-84000.html,data/2014-06-19T21:09:33Z,Breach:Hacking:pinboardimport:,swidup,2014-06-19T21_09_33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mainjustice.com/2013/07/08/bank-data-breach-suit-was-wrongly-dismissed-appeals-court-rules/,data/2014-06-19T21:07:55Z,Breach:Hacking:pinboardimport:,swidup,2014-06-19T21_07_55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://rt.com/news/google-messaging-hacked-malware-451/,data/2014-06-19T21:06:45Z,Breach:Hacking:pinboardimport:,swidup,2014-06-19T21_06_45Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.esecurityplanet.com/hackers/new-mexico-isp-plateau-hacked.html#45889039285829747443,data/2014-06-19T21:06:44Z,Breach:Hacking:pinboardimport:,swidup,2014-06-19T21_06_44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.washingtonpost.com/blogs/ask-the-post/wp/2013/08/15/editors-note/?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost,data/2014-06-19T21:06:43Z,Breach:Hacking:pinboardimport:,swidup,2014-06-19T21_06_43Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ehackingnews.com/2013/08/socialflow-hacked-new-york-post.html,data/2014-06-19T21:05:32Z,Breach:Hacking:pinboardimport:,swidup,2014-06-19T21_05_32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.databreaches.net/dutchwear-notifies-online-customers-of-payment-card-breach/,data/2014-12-29T23:13:23Z,Breach:Hacking:POS:,gdbassett,2014-12-29T23_13_23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nbcchicago.com/news/local/Parking-Garages-in-Chicago-Evanston-Hit-by-Data-Breach-284178291.html,data/2014-11-29T22:00:10Z,Breach:Hacking:POS:,gdbassett,2014-11-29T22_00_10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.csoonline.com/article/2835291/data-breach/sourcebooks-suffers-credit-card-data-breach.html,data/2014-10-18T13:01:11Z,Breach:Hacking:POS:,gdbassett,2014-10-18T13_01_11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.scmagazine.com/fbi-charges-massachusetts-man-with-computer-hacking-payment-card-theft/article/349849/,data/2014-06-29T03:28:03Z,Breach:Hacking:POS:URLValidated:,gdbassett,2014-06-29T03_28_03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://telecom.economictimes.indiatimes.com/news/jio-says-probing-website-claims-of-data-breach-says-prima-facie-data-is-unauthentic/59517875,data/2017-07-10T22:43:48Z,Breach:Hacking:Priority 2017:,swidup,2017-07-10T22_43_48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://telecom.economictimes.indiatimes.com/news/jio-says-probing-website-claims-of-data-breach-says-prima-facie-data-is-unauthentic/59517875,data/2017-07-10T22:43:48Z,Breach:Hacking:Priority 2017:,swidup,2017-07-10T22_43_48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://gadgets.ndtv.com/internet/news/8tracks-data-breach-user-account-details-passwords-hacked-1718574,data/2017-06-30T03:53:05Z,Breach:Hacking:Priority 2017:,swidup,2017-06-30T03_53_05Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://technicalnair.com/friend-finder-data-breach-exposes-400m-swingers/,data/2017-06-19T18:06:22Z,Breach:Hacking:Priority 2017:,ama0990,2017-06-19T18_06_22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://motherboard.vice.com/en_us/article/hackers-steal-6-million-user-accounts-for-cash-for-surveys-site,data/2017-06-14T21:32:22Z,Breach:Hacking:Priority 2017:,Robert-Topper,2017-06-14T21_32_22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.metronews.ca/news/calgary/2017/06/12/cbe-calgary-warns-parents-students-app-data-breach-edmodo.html,data/2017-06-14T17:28:17Z,Breach:Hacking:Priority 2017:,dhylender,2017-06-14T17_28_17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.theregister.co.uk/2017/05/16/bell_canada_quieting_fears_post_data_heist/,data/2017-05-19T20:13:19Z,Breach:Hacking:Priority 2017:,Robert-Topper,2017-05-19T20_13_19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://betanews.com/2017/04/09/wonga-security-breach-uk-poland/,data/2017-04-10T17:35:25Z,Breach:Hacking:Priority 2017:,JakeSettle,2017-04-10T17_35_25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.totpi.com/topeka-data-firm-investigating-data-breach/,data/2017-03-23T15:49:30Z,Breach:Hacking:Priority 2017:,swidup,2017-03-23T15_49_30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://krebsonsecurity.com/2017/02/how-to-bury-a-major-breach-notification/,data/2017-02-21T17:52:30Z,Breach:Hacking:Priority 2017:,Spitler,2017-02-21T17_52_30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ibtimes.co.uk/elance-data-breach-hacker-leaks-1-3-million-accounts-staffing-platform-1605368,data/2017-02-08T21:18:15Z,Breach:Hacking:Priority 2017:,Robert-Topper,2017-02-08T21_18_15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://126kr.com/article/6y8muzdsrwh,data/2017-02-06T05:12:30Z,Breach:Hacking:Priority 2017:,Robert-Topper,2017-02-06T05_12_30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://news.softpedia.com/news/witcher-3-old-dev-forum-hacked-1-9-million-credentials-dumped-512597.shtml,data/2017-02-06T05:11:12Z,Breach:Hacking:Priority 2017:,Robert-Topper,2017-02-06T05_11_12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.informationsecuritybuzz.com/expert-comments/2-5-million-playstation-xbox-user-details-leaked/,data/2017-02-02T23:04:27Z,Breach:Hacking:Priority 2017:,JakeSettle,2017-02-02T23_04_27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.theglobeandmail.com/report-on-business/walmart-looks-into-possible-credit-card-data-breach/article25422632/,data/2015-07-12T22:15:59Z,Breach:Hacking:Priority:,nicolasvillatte,2015-07-12T22_15_59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.thewrap.com/gannett-sends-letters-employees-warning-potential-data-breach/,data/2017-05-03T15:44:30Z,Breach:Hacking:Social:,Spitler,2017-05-03T15_44_30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.courthousenews.com/2016/06/03/thieves-stole-panama-canal-toll-shipper-says.htm,data/2016-06-20T21:26:56Z,Breach:Hacking:Social:,kjessen,2016-06-20T21_26_56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://krebsonsecurity.com/2016/06/banks-credit-card-breach-at-cicis-pizza/,data/2016-06-04T04:43:21Z,Breach:Hacking:Social:,gdbassett,2016-06-04T04_43_21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.eagletribune.com/news/teachers-personal-data-hacked/article_47d05336-ad23-568b-a36a-ae2b2cdf7284.html,data/2016-01-30T00:07:31Z,Breach:Hacking:Social:,ama0990,2016-01-30T00_07_31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.tripwire.com/state-of-security/security-data-protection/boeing-supplier-hacked-claims-55-million-worth-of-damage-as-stock-price-falls/,data/2016-01-21T19:08:48Z,Breach:Hacking:Social:,swidup,2016-01-21T19_08_48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bbc.com/news/business-29942503,data/2014-11-10T17:56:19Z,Breach:Hacking:Social:,swidup,2014-11-10T17_56_19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.independent.ie/business/technology/staff-at-rte-given-warning-after-email-accounts-hacked-repeatedly-30115184.html,data/2014-03-24T19:45:56Z,Breach:Hacking:Social:,swidup,2014-03-24T19_45_56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.softpedia.com/hackers-change-physical-education-records-get-prosecuted-449118.html,data/2014-07-01T22:42:02Z,Breach:Hacking:URLValidated:,jayjacobs,2014-07-01T22_42_02Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://deadspin.com/leaked-10-months-of-the-houston-astros-internal-trade-1597951970,data/2014-07-01T19:33:49Z,Breach:Hacking:URLValidated:,hrbrmstr,2014-07-01T19_33_49Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.infosecurity-magazine.com/view/39112/uk-tabloid-snoop-hacked-atm-to-tap-celeb-voicemails/,data/2014-07-01T15:36:46Z,Breach:Hacking:URLValidated:,hrbrmstr,2014-07-01T15_36_46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://english.vietnamnet.vn/fms/science-it/105811/monre-hacked--secret-east-sea-data-possibly-stolen.html,data/2014-06-25T18:06:48Z,Breach:Hacking:URLValidated:,swidup,2014-06-25T18_06_48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.zdnet.com/article/font-sharing-site-dafont-hacked-thousands-of-accounts-stolen/,data/2017-05-30T18:50:46Z,Breach:HOF 2014:,swidup,2017-05-30T18_50_46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pogowasright.org/?p=33593,data/2014-06-19T23:12:42Z,Breach:Impact:pinboardimport:,hrbrmstr,2014-06-19T23_12_42Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bucks.blogs.nytimes.com/2013/04/30/the-cost-to-consumers-of-a-data-breach/,data/2014-06-19T23:12:05Z,Breach:Impact:pinboardimport:,hrbrmstr,2014-06-19T23_12_05Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.miamiherald.com/2013/02/22/3247863/broward-man-slapped-with-stiff.html,data/2014-06-19T23:11:52Z,Breach:Impact:pinboardimport:,hrbrmstr,2014-06-19T23_11_52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.stumbleupon.com/su/1R9jZ6/www.databreachwatch.org/idaho-state-university-hit-with-400k-hipaa-fine/,data/2014-06-19T21:11:41Z,Breach:Impact:pinboardimport:,swidup,2014-06-19T21_11_41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.thecorporatecounsel.net/Blog/2013/05/iss-settles-with-sec-over-breach-of-confidentiality.html,data/2014-06-19T21:11:36Z,Breach:Impact:pinboardimport:,swidup,2014-06-19T21_11_36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.globalregulatoryenforcementlawblog.com/2013/05/articles/data-security/court-grants-final-approval-to-class-action-settlement-over-aols-2006-anonymization-failure-big-data-precursor-settles-for-millions/,data/2014-06-19T21:11:24Z,Breach:Impact:pinboardimport:,swidup,2014-06-19T21_11_24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://arstechnica.com/security/2013/05/yahoo-mail-reportedly-loses-key-customer-following-mass-hack-attack/,data/2014-06-19T21:11:23Z,Breach:Impact:pinboardimport:,swidup,2014-06-19T21_11_23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.vancouversun.com/health/million+probe+into+privacy+breach+produce+results/8465952/story.html,data/2014-06-19T21:11:20Z,Breach:Impact:pinboardimport:,swidup,2014-06-19T21_11_20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.localgov.co.uk/index.cfm?method=news.detail&id=110002,data/2014-06-19T21:11:06Z,Breach:Impact:pinboardimport:,swidup,2014-06-19T21_11_06Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hhs.gov/ocr/privacy/hipaa/enforcement/examples/isu-agreement-press-release.html.html,data/2014-06-19T21:10:02Z,Breach:Impact:pinboardimport:,swidup,2014-06-19T21_10_02Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.phiprivacy.net/?p=13048,data/2014-06-19T21:07:31Z,Breach:Impact:pinboardimport:,swidup,2014-06-19T21_07_31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cbc.ca/news/canada/new-brunswick/cyber-attack-saint-john-development-corporation-1.3658358,data/2016-07-20T20:14:01Z,Breach:Integrity:Malware:,Robert-Topper,2016-07-20T20_14_01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.abc3340.com/story/27168885/3-sentenced-in-federal-id-theft-case,data/2014-10-31T14:37:19Z,Breach:Integrity:Misuse:,swidup,2014-10-31T14_37_19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.infodocket.com/2017/07/09/an-indiana-public-library-recovering-from-ransomware-attack/,data/2017-07-12T21:23:50Z,Breach:Malware:,swidup,2017-07-12T21_23_50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pressofatlanticcity.com/news/cape-may-county-the-target-of-several-ransomware-attacks/article_a391ebf2-ee69-57ac-b5d2-a500576f73b4.html,data/2017-07-12T18:06:37Z,Breach:Malware:,swidup,2017-07-12T18_06_37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.theguardian.com/business/2017/jul/06/cyber-attack-nurofen-durex-reckitt-benckiser-petya-ransomware,data/2017-07-10T22:42:23Z,Breach:Malware:,swidup,2017-07-10T22_42_23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://krebsonsecurity.com/2017/07/bb-theatres-hit-in-2-year-credit-card-breach/,data/2017-07-07T16:37:50Z,Breach:Malware:,swidup,2017-07-07T16_37_50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.infodocket.com/2017/07/09/an-indiana-public-library-recovering-from-ransomware-attack/,data/2017-07-12T21:23:50Z,Breach:Malware:,swidup,2017-07-12T21_23_50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pressofatlanticcity.com/news/cape-may-county-the-target-of-several-ransomware-attacks/article_a391ebf2-ee69-57ac-b5d2-a500576f73b4.html,data/2017-07-12T18:06:37Z,Breach:Malware:,swidup,2017-07-12T18_06_37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.theguardian.com/business/2017/jul/06/cyber-attack-nurofen-durex-reckitt-benckiser-petya-ransomware,data/2017-07-10T22:42:23Z,Breach:Malware:,swidup,2017-07-10T22_42_23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://krebsonsecurity.com/2017/07/bb-theatres-hit-in-2-year-credit-card-breach/,data/2017-07-07T16:37:50Z,Breach:Malware:,swidup,2017-07-07T16_37_50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.kristv.com/story/35783260/calallen-isd-networks-hit-by-ransomware-attack,data/2017-06-30T04:45:35Z,Breach:Malware:,swidup,2017-06-30T04_45_35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://digital.vpr.net/post/computer-virus-hits-globalfoundries-essex-plant#stream/0,data/2017-06-26T23:49:18Z,Breach:Malware:,swidup,2017-06-26T23_49_18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.professionalpensions.com/professional-pensions/news/3012389/tpr-suffers-security-breach-as-computer-infected-with-ransomware,data/2017-06-21T23:23:05Z,Breach:Malware:,dhylender,2017-06-21T23_23_05Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://themerkle.com/university-college-london-hit-by-new-ransomware-attack/,data/2017-06-20T21:15:37Z,Breach:Malware:,Spitler,2017-06-20T21_15_37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.allaccess.com/net-news/archive/story/166840/kqed-san-francisco-hit-by-ransomware-attack,data/2017-06-20T21:15:16Z,Breach:Malware:,Robert-Topper,2017-06-20T21_15_16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bgr.in/news/wannacry-ransomware-attack-corporate-affairs-ministrys-mca21-portal-also-affected/,data/2017-06-20T21:13:28Z,Breach:Malware:,swidup,2017-06-20T21_13_28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.securityweek.com/web-hosting-provider-pays-1-million-ransomware-attackers,data/2017-06-19T19:29:48Z,Breach:Malware:,Robert-Topper,2017-06-19T19_29_48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://krebsonsecurity.com/2017/06/credit-card-breach-at-buckle-stores/,data/2017-06-18T00:18:08Z,Breach:Malware:,Robert-Topper,2017-06-18T00_18_08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://news.sys-con.com/node/4101454,data/2017-06-12T04:05:12Z,Breach:Malware:,JakeSettle,2017-06-12T04_05_12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://krebsonsecurity.com/2017/05/credit-card-breach-at-kmart-stores-again/,data/2017-06-01T03:57:32Z,Breach:Malware:,roniangel,2017-06-01T03_57_32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bizjournals.com/dayton/news/2017/05/09/data-breach-hitting-local-car-wash-follows-string.html,data/2017-05-09T23:29:46Z,Breach:Malware:,kjessen,2017-05-09T23_29_46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.abajournal.com/news/article/victimized_by_ransomware_law_firm_sues_insurer_for_700k_in_lost_billings/?utm_source=maestro&utm_medium=email&utm_campaign=weekly_email,data/2017-05-05T18:12:25Z,Breach:Malware:,Robert-Topper,2017-05-05T18_12_25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://jamaica-gleaner.com/article/lead-stories/20170430/us5000-or-else-hackers-hijack-data-16-jamaican-schools-and-demand,data/2017-05-01T22:53:26Z,Breach:Malware:,JakeSettle,2017-05-01T22_53_26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.databreaches.net/il-pekin-high-school-hit-by-ransomware-and-37000-demand/,data/2017-05-01T22:52:55Z,Breach:Malware:,Robert-Topper,2017-05-01T22_52_55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tapinto.net/towns/newark/articles/newark-city-hall-computers-hacked-with-ransomware,data/2017-04-28T21:28:53Z,Breach:Malware:,swidup,2017-04-28T21_28_53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://wspa.com/2017/04/21/spartanburg-car-wash-warns-customers-of-data-breach/,data/2017-04-21T22:11:45Z,Breach:Malware:,Robert-Topper,2017-04-21T22_11_45Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nbcnews.com/news/us-news/senate-democrats-pennsylvania-are-being-held-cyber-hostage-n728901,data/2017-03-06T21:16:30Z,Breach:Malware:,Robert-Topper,2017-03-06T21_16_30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
